trip_type,pickup_location,dropoff_location,transport_type,adults,children,pickup_time,return_time,price
round trip,Bayeux,Paris hotels & appartements,car,1,3,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,car,2,0,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,car,2,0,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,car,2,0,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,car,2,0,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,car,2,1,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,car,2,1,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,car,2,1,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,car,2,1,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,car,2,2,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,car,2,2,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,car,2,2,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,car,2,2,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,car,3,0,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,car,3,0,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,car,3,0,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,car,3,0,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,car,3,1,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,car,3,1,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,car,3,1,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,car,3,1,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,car,4,0,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,car,4,0,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,car,4,0,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,car,4,0,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,0,1,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,0,1,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,0,1,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,0,1,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,0,2,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,0,2,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,0,2,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,0,2,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,0,3,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,0,3,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,0,3,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,0,3,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,0,4,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,0,4,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,0,4,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,0,4,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,1,0,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,1,0,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,1,0,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,1,0,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,1,1,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,1,1,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,1,1,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,1,1,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,1,2,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,1,2,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,1,2,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,1,2,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,1,3,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,1,3,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,1,3,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,1,3,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,2,0,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,2,0,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,2,0,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,2,0,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,2,1,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,2,1,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,2,1,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,2,1,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,2,2,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,2,2,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,2,2,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,2,2,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,3,0,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,3,0,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,3,0,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,3,0,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,3,1,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,3,1,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,3,1,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,3,1,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,Paris hotels & appartements,van,4,0,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,Paris hotels & appartements,van,4,0,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,Paris hotels & appartements,van,4,0,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,Paris hotels & appartements,van,4,0,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,0,1,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,0,1,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,0,1,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,0,1,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,0,2,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,0,2,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,0,2,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,0,2,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,0,3,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,0,3,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,0,3,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,0,3,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,0,4,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,0,4,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,0,4,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,0,4,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,1,0,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,1,0,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,1,0,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,1,0,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,1,1,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,1,1,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,1,1,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,1,1,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,1,2,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,1,2,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,1,2,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,1,2,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,1,3,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,1,3,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,1,3,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,1,3,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,2,0,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,2,0,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,2,0,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,2,0,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,2,1,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,2,1,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,2,1,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,2,1,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,2,2,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,2,2,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,2,2,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,2,2,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,3,0,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,3,0,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,3,0,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,3,0,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,3,1,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,3,1,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,3,1,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,3,1,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,Paris hotels & appartements,van,4,0,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,Paris hotels & appartements,van,4,0,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,Paris hotels & appartements,van,4,0,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,Paris hotels & appartements,van,4,0,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,0,1,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,0,1,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,0,1,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,0,1,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,0,2,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,0,2,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,0,2,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,0,2,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,0,3,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,0,3,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,0,3,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,0,3,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,0,4,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,0,4,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,0,4,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,0,4,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,1,0,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,1,0,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,1,0,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,1,0,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,1,1,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,1,1,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,1,1,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,1,1,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,1,2,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,1,2,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,1,2,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,1,2,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,1,3,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,1,3,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,1,3,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,1,3,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,2,0,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,2,0,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,2,0,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,2,0,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,2,1,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,2,1,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,2,1,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,2,1,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,2,2,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,2,2,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,2,2,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,2,2,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,3,0,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,3,0,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,3,0,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,3,0,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,3,1,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,3,1,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,3,1,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,3,1,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,car,4,0,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,car,4,0,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,car,4,0,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,car,4,0,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,0,1,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,0,1,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,0,1,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,0,1,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,0,2,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,0,2,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,0,2,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,0,2,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,0,3,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,0,3,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,0,3,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,0,3,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,0,4,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,0,4,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,0,4,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,0,4,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,1,0,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,1,0,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,1,0,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,1,0,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,1,1,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,1,1,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,1,1,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,1,1,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,1,2,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,1,2,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,1,2,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,1,2,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,1,3,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,1,3,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,1,3,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,1,3,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,2,0,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,2,0,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,2,0,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,2,0,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,2,1,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,2,1,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,2,1,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,2,1,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,2,2,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,2,2,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,2,2,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,2,2,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,3,0,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,3,0,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,3,0,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,3,0,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,3,1,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,3,1,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,3,1,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,3,1,6 AM - 10 PM,6 AM - 10 PM,515.0
round trip,Bayeux,CDG,car,4,0,10 PM - 6 AM,10 PM - 6 AM,530.0
round trip,Bayeux,CDG,car,4,0,10 PM - 6 AM,6 AM - 10 PM,530.0
round trip,Bayeux,CDG,car,4,0,6 AM - 10 PM,10 PM - 6 AM,515.0
round trip,Bayeux,CDG,car,4,0,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,van,0,1,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,van,0,1,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,van,0,1,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,van,0,1,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,van,0,2,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,van,0,2,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,van,0,2,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,van,0,2,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,van,0,3,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,van,0,3,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,van,0,3,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,van,0,3,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,van,0,4,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,van,0,4,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,van,0,4,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,van,0,4,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,van,1,0,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,van,1,0,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,van,1,0,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,van,1,0,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,van,1,1,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,van,1,1,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,van,1,1,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,van,1,1,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,van,1,2,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,van,1,2,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,van,1,2,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,van,1,2,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,van,1,3,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,van,1,3,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,van,1,3,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,van,1,3,6 AM - 10 PM,6 AM - 10 PM,515.0
one side,Bayeux,CDG,van,2,0,10 PM - 6 AM,10 PM - 6 AM,530.0
one side,Bayeux,CDG,van,2,0,10 PM - 6 AM,6 AM - 10 PM,530.0
one side,Bayeux,CDG,van,2,0,6 AM - 10 PM,10 PM - 6 AM,515.0
one side,Bayeux,CDG,van,2,0,6 AM - 10 PM,6 AM - 10 PM,515.0
